,contract,exchange_time,underlying_index,forward_price,spot_price,usd_multiplier,mark_price,bid_price,ask_price,bid_size,ask_size,mark_iv,bid_iv,ask_iv,delta,vega,theta,gamma,open_interest,volume,mat_id,strike,optiontype,expiry,ttm,contract_size,interest_rate
266,SPY240614P00570000,2024-06-14 15:28:47.574531+00:00,SPY,541.6500032,541.6500032,1,28.18,27.1,29.26,1,1,,,1.688950574,-1,0,0,0,0,2,14-Jun-24,570,P,2024-06-14 20:00:00+00:00,0.000515995,100,0.041920002
267,SPY240614P00595000,2024-06-14 15:28:47.574531+00:00,SPY,541.6500032,541.6500032,1,53.2,52.49,53.91,1,1,,,2.422415218,-1,0,0,0,0,1,14-Jun-24,595,P,2024-06-14 20:00:00+00:00,0.000515995,100,0.041920002
268,SPY240614P00600000,2024-06-14 15:28:47.574531+00:00,SPY,541.6500032,541.6500032,1,65.65,65.38,65.92,1,1,,,,-1,0,0,0,0,,14-Jun-24,600,P,2024-06-14 20:00:00+00:00,0.000515995,100,0.041920002
269,SPY240614P00605000,2024-06-14 15:28:47.574531+00:00,SPY,541.6500032,541.6500032,1,63.005,62.14,63.87,1,1,,,2.72385583,-1,0,0,0,0,,14-Jun-24,605,P,2024-06-14 20:00:00+00:00,0.000515995,100,0.041920002
270,SPY240614P00610000,2024-06-14 15:28:47.574531+00:00,SPY,541.6500032,541.6500032,1,68.28,67.09,69.47,1,1,,,3.356463444,-1,0,0,0,0,,14-Jun-24,610,P,2024-06-14 20:00:00+00:00,0.000515995,100,0.041920002
271,SPY240617C00450000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,91.74,91.52,91.96,1,1,0.740414742,,0.933439449,0.996327647,0.505759765,-104.5192769,0.000266455,11,11,17-Jun-24,450,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
272,SPY240617C00460000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,81.79,81.63,81.95,1,1,0.721600283,,0.830146448,0.992665665,0.983020964,-181.526276,0.000531399,12,4,17-Jun-24,460,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
273,SPY240617C00469000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,72.755,72.56,72.95,1,1,0.60173747,,0.742996927,0.994860344,0.702726172,-116.3599341,0.000455547,1,,17-Jun-24,469,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
274,SPY240617C00470000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,71.755,71.58,71.93,1,1,0.593234053,,0.72400164,0.994831598,0.706498061,-115.5453602,0.000464557,5,1,17-Jun-24,470,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
275,SPY240617C00475000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,66.72,66.52,66.92,1,1,0.472788772,,0.671754804,0.998271902,0.226303233,-44.37058538,0.000186715,7003,7004,17-Jun-24,475,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
276,SPY240617C00478000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,63.775,63.53,64.02,1,1,0.549253724,,0.683832507,0.992765085,0.970626432,-141.9346608,0.00068934,1,,17-Jun-24,478,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
277,SPY240617C00480000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,61.785,61.6,61.97,1,1,0.541823092,,0.645622452,0.991759663,1.094819329,-155.7507201,0.000788206,2,1,17-Jun-24,480,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
278,SPY240617C00482000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,59.78,59.59,59.97,1,1,0.5200607,,0.626384492,0.992045033,1.059822713,-146.2189449,0.000794939,1,,17-Jun-24,482,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
279,SPY240617C00490000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,51.835,51.65,52.02,1,1,0.490492611,,0.566227768,0.986169719,1.747622353,-216.4855772,0.001389856,5,,17-Jun-24,490,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
280,SPY240617C00495000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,46.77,46.59,46.95,1,1,0.401368589,,0.494960725,0.991956887,1.070653308,-118.9562263,0.001040543,2,,17-Jun-24,495,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
281,SPY240617C00496000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,45.74,45.55,45.93,1,1,0.356380958,,0.478429603,0.995782353,0.580044048,-68.02605426,0.000634894,1,1,17-Jun-24,496,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
282,SPY240617C00498000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,43.79,43.59,43.99,1,1,0.392568293,,0.479169723,0.989265508,1.393151618,-145.8496145,0.001384324,7,7,17-Jun-24,498,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
283,SPY240617C00499000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,42.785,42.6,42.97,1,1,0.38047481,,0.463398276,0.989696107,1.34254098,-137.6351436,0.001376437,1,,17-Jun-24,499,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
284,SPY240617C00500000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,41.785,41.6,41.97,1,1,0.37206809,,0.453809246,0.989542584,1.360625363,-136.6300389,0.001426496,20,17,17-Jun-24,500,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
285,SPY240617C00503000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,38.79,38.55,39.03,1,1,0.350315102,,0.441531066,0.988400103,1.493846525,-140.6383743,0.001663419,6,6,17-Jun-24,503,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
286,SPY240617C00505000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,36.74,36.54,36.94,1,1,0.285337231,,0.396907012,0.995567463,0.60894682,-60.85161956,0.000832483,10,1,17-Jun-24,505,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
287,SPY240617C00506000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,35.77,35.56,35.98,1,1,0.310684787,,0.398923016,0.990612835,1.233594893,-108.7476664,0.001548842,0,20,17-Jun-24,506,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
288,SPY240617C00508000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,33.77,33.59,33.95,1,1,0.294282344,,0.371319034,0.990286209,1.272604652,-106.8197585,0.001686879,20,10,17-Jun-24,508,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
289,SPY240617C00510000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,31.69,31.49,31.89,1,1,,,0.334183239,1,0,0,0,8,11,17-Jun-24,510,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
290,SPY240617C00511000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,30.845,30.66,31.03,1,1,0.308904292,,0.362245354,0.978841367,2.534365074,-200.182883,0.003200367,27,10,17-Jun-24,511,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
291,SPY240617C00512000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,29.765,29.61,29.92,1,1,0.257703698,,0.324730274,0.990397723,1.259310819,-95.54769993,0.001906193,15,1,17-Jun-24,512,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
292,SPY240617C00513000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,28.69,28.49,28.89,1,1,,,0.306401075,1,0,0,0,2,1,17-Jun-24,513,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
293,SPY240617C00514000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,27.8,27.61,27.99,1,1,0.262805056,,0.3233825,0.983936753,1.99434922,-141.1827275,0.002960207,47,1,17-Jun-24,514,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
294,SPY240617C00515000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,26.75,26.56,26.94,1,1,0.220204316,,0.301548295,0.992869231,0.957614799,-69.70711578,0.001696366,111,1,17-Jun-24,515,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
295,SPY240617C00516000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,25.69,25.49,25.89,1,1,,,0.278481944,1,0,0,0,28,10,17-Jun-24,516,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
296,SPY240617C00517000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,24.79,24.59,24.99,1,1,0.23218981,,0.29371121,0.984422889,1.941209954,-124.5152686,0.003261249,16,3,17-Jun-24,517,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
297,SPY240617C00518000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,23.835,23.62,24.05,1,1,0.242562508,,0.295708899,0.976212369,2.802296669,-176.8012194,0.004506558,54,100,17-Jun-24,518,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
298,SPY240617C00519000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,22.805,22.62,22.99,1,1,0.222087769,,0.273786121,0.980688356,2.341984325,-140.4027432,0.004113523,55,13,17-Jun-24,519,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
299,SPY240617C00520000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,21.79,21.61,21.97,1,1,0.206739942,,0.259667065,0.983007867,2.095046392,-120.5793457,0.003952973,185,110,17-Jun-24,520,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
300,SPY240617C00521000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,20.725,20.55,20.9,1,1,,,0.234030782,1,0,0,0,342,162,17-Jun-24,521,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
301,SPY240617C00522000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,19.815,19.62,20.01,1,1,0.199776985,,0.247356645,0.976720029,2.751071552,-147.1864758,0.00537169,41,8,17-Jun-24,522,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
302,SPY240617C00523000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,18.78,18.59,18.97,1,1,0.176525533,,0.229701038,0.983523662,2.039264744,-103.9694372,0.004506305,128,7,17-Jun-24,523,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
303,SPY240617C00524000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,17.865,17.67,18.06,1,1,0.196779984,,0.235081705,0.965192645,3.862115496,-195.1763462,0.007655946,165,24,17-Jun-24,524,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
304,SPY240617C00525000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,16.825,16.63,17.02,1,1,0.176310466,,0.218115872,0.971737138,3.244104297,-152.3201954,0.007177468,319,6,17-Jun-24,525,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
305,SPY240617C00526000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,15.81,15.75,15.87,1,1,0.162549485,0.13382556,0.179115844,0.973923407,3.030392268,-134.237405,0.007272233,229,3,17-Jun-24,526,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
306,SPY240617C00527000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,14.885,14.83,14.94,1,1,0.172890254,0.159543336,0.183748485,0.956448451,4.643939254,-204.9261509,0.010477811,313,2,17-Jun-24,527,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
307,SPY240617C00528000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,13.875,13.81,13.94,1,1,0.1610422,0.14463647,0.173602522,0.956361483,4.651490336,-192.6472177,0.011266966,431,6,17-Jun-24,528,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
308,SPY240617C00529000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,12.77,12.57,12.97,1,1,0.121369508,,0.168260834,0.981898752,2.213901085,-83.28455574,0.007115463,370,33,17-Jun-24,529,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
309,SPY240617C00530000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,11.9,11.85,11.95,1,1,0.146236078,0.136329412,0.154657707,0.945864898,5.534008957,-206.2716785,0.014761819,635,25,17-Jun-24,530,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
310,SPY240617C00531000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,10.855,10.8,10.91,1,1,0.127720495,0.114603866,0.137825999,0.953433346,4.903333932,-164.5842369,0.014975641,632,28,17-Jun-24,531,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
311,SPY240617C00532000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,9.85,9.8,9.9,1,1,0.116953354,0.105514846,0.125911168,0.951637813,5.055530241,-156.5731516,0.01686198,615,46,17-Jun-24,532,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
312,SPY240617C00533000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,8.8,8.74,8.86,1,1,0.096338081,0.070769318,0.108933018,0.964490665,3.926629053,-108.1458938,0.015899242,840,94,17-Jun-24,533,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
313,SPY240617C00534000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,7.9,7.85,7.95,1,1,0.105076343,0.097131823,0.111898222,0.928784084,6.863509836,-185.8848901,0.025479791,2572,604,17-Jun-24,534,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
314,SPY240617C00535000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,6.92,6.87,6.97,1,1,0.097055878,0.090123224,0.103150232,0.916437378,7.75504302,-192.8532239,0.031168573,2418,1199,17-Jun-24,535,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
315,SPY240617C00536000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,5.96,5.91,6.01,1,1,0.090553779,0.084762954,0.095808435,0.89615519,9.112196126,-209.0258487,0.039252835,1544,397,17-Jun-24,536,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
316,SPY240617C00537000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,5.085,5.05,5.12,1,1,0.090358756,0.087313529,0.093296762,0.851389795,11.7156209,-261.4999651,0.050576598,1448,387,17-Jun-24,537,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
317,SPY240617C00538000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,4.195,4.16,4.23,1,1,0.085524917,0.082965825,0.088027825,0.807427212,13.84042399,-289.1799356,0.063126437,1086,834,17-Jun-24,538,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
318,SPY240617C00539000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,3.395,3.37,3.42,1,1,0.083768997,0.082233252,0.08529306,0.742013667,16.34831816,-330.2642887,0.076127981,601,1483,17-Jun-24,539,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
319,SPY240617C00540000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,2.67,2.65,2.69,1,1,0.08237712,0.0812938,0.083457972,0.662702887,18.48987231,-363.6755184,0.087555182,3340,15086,17-Jun-24,540,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
320,SPY240617C00541000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,1.955,1.95,1.96,1,1,0.077318477,0.077066253,0.077570673,0.575727386,19.83208667,-364.0758504,0.1000552,2240,32557,17-Jun-24,541,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
321,SPY240617C00542000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,1.335,1.33,1.34,1,1,0.072467415,0.0722192,0.072715625,0.472402857,20.15139204,-345.0259073,0.108471796,3341,44222,17-Jun-24,542,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
322,SPY240617C00543000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.925,0.92,0.93,1,1,0.072796657,0.072534296,0.073058907,0.367026599,19.0687293,-326.1238662,0.102179756,3859,24305,17-Jun-24,543,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
323,SPY240617C00544000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.545,0.54,0.55,1,1,0.068908985,0.068603898,0.069213507,0.25950185,16.41002776,-264.7772293,0.092894073,3487,13655,17-Jun-24,544,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
324,SPY240617C00545000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.315,0.31,0.32,1,1,0.067709563,0.067321062,0.068096064,0.171926467,12.90825367,-204.0044726,0.07436559,5011,12057,17-Jun-24,545,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
325,SPY240617C00546000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.175,0.17,0.18,1,1,0.06738816,0.066849348,0.067920374,0.10709037,9.341192567,-146.5513197,0.054072105,1891,3171,17-Jun-24,546,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
326,SPY240617C00547000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.085,0.08,0.09,1,1,0.066149228,0.065298037,0.066974418,0.059206283,5.970499084,-91.76710133,0.035207923,5385,4376,17-Jun-24,547,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
327,SPY240617C00548000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.045,0.04,0.05,1,1,0.067151976,0.065786891,0.06842973,0.033694984,3.793173482,-59.08364077,0.022034259,8279,3401,17-Jun-24,548,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
328,SPY240617C00549000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.025,0.02,0.03,1,1,0.069004544,0.066776687,0.070961428,0.019581565,2.408639835,-38.49831597,0.013615974,2729,2047,17-Jun-24,549,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
329,SPY240617C00550000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.015,0.01,0.02,1,1,0.071658137,0.068044765,0.074522613,0.011986213,1.580346786,-26.20001223,0.008602832,10444,4562,17-Jun-24,550,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
330,SPY240617C00551000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.015,0.01,0.02,1,1,0.07906261,0.075156647,0.082153012,0.010972327,1.463564016,-26.7421698,0.007220963,1543,253,17-Jun-24,551,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
331,SPY240617C00552000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.015,0.01,0.02,1,1,0.086371948,0.082181503,0.089681804,0.010132819,1.365507894,-27.23331491,0.00616703,1169,253,17-Jun-24,552,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
332,SPY240617C00553000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.015,0.01,0.02,1,1,0.093596234,0.089128414,0.097119875,0.009425071,1.281815898,-27.68238781,0.005342221,509,118,17-Jun-24,553,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
333,SPY240617C00554000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0.01,0.01,1,1,0.096004678,0.096004678,0.096004678,0.006374733,0.908637706,-20.11727065,0.003691925,628,714,17-Jun-24,554,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
334,SPY240617C00555000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.102816275,,0.102816275,0.005989747,0.859859554,-20.37734583,0.003262272,2263,216,17-Jun-24,555,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
335,SPY240617C00556000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.109568193,,0.109568193,0.005653081,0.816841759,-20.61979711,0.002908091,30,16,17-Jun-24,556,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
336,SPY240617C00558000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.122909265,,0.122909265,0.005091569,0.744292089,-21.06050355,0.002362182,6,6,17-Jun-24,558,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
337,SPY240617C00560000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.136055061,,0.136055061,0.004641117,0.685310134,-21.45313234,0.001964839,1725,9,17-Jun-24,560,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
338,SPY240617C00562000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0,0,0,1,1,,,,0,0,0,0,3,13,17-Jun-24,562,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
339,SPY240617C00565000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.168190322,,0.168190322,0.003824203,0.576353416,-22.28107885,0.001336726,126,77,17-Jun-24,565,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
340,SPY240617C00566000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0,0,0,1,1,,,,0,0,0,0,189,417,17-Jun-24,566,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
341,SPY240617C00568000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.187039762,,0.187039762,0.003470212,0.528246331,-22.70027849,0.001101684,465,160,17-Jun-24,568,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
342,SPY240617C00570000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0,0,0,1,1,,,,0,0,0,0,243,4,17-Jun-24,570,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
343,SPY240617C00575000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.229965327,,0.229965327,0.002872133,0.445551181,-23.52428821,0.00075577,50,,17-Jun-24,575,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
344,SPY240617C00580000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.259838758,,0.259838758,0.002567958,0.40272424,-24.01697987,0.000604586,513,979,17-Jun-24,580,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
345,SPY240617C00585000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.289136483,,0.289136483,0.002328266,0.368563602,-24.45155461,0.000497238,1014,762,17-Jun-24,585,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
346,SPY240617C00590000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.317910981,,0.317910981,0.002134153,0.340607161,-24.84040086,0.000417929,877,,17-Jun-24,590,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
347,SPY240617C00595000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.346203773,,0.346203773,0.00197351,0.317257315,-25.19230906,0.000357466,339,1,17-Jun-24,595,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
348,SPY240617C00600000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.374048665,,0.374048665,0.001838207,0.297429215,-25.51374544,0.000310177,1064,1001,17-Jun-24,600,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
349,SPY240617C00605000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.401473825,,0.401473825,0.001722572,0.28035868,-25.80960707,0.000272403,1,1,17-Jun-24,605,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
350,SPY240617C00610000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.42850317,,0.42850317,0.001622526,0.265490889,-26.08369278,0.000241685,1,,17-Jun-24,610,C,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
351,SPY240617P00448000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.667547445,,0.667547445,-0.001047634,0.177977559,-27.17810374,0.000104001,227,10,17-Jun-24,448,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
352,SPY240617P00449000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.660307079,,0.660307079,-0.0010585,0.179669715,-27.13864084,0.000106141,41,40,17-Jun-24,449,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
353,SPY240617P00450000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.653077891,,0.653077891,-0.001069579,0.181393488,-27.09875455,0.000108346,152,1,17-Jun-24,450,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
354,SPY240617P00451000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.645859758,,0.645859758,-0.00108088,0.183149825,-27.05843577,0.000110617,108,1,17-Jun-24,451,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
355,SPY240617P00455000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.617095306,,0.617095306,-0.001128433,0.190521145,-26.89264305,0.000120433,5,,17-Jun-24,455,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
356,SPY240617P00456000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.609930586,,0.609930586,-0.001140947,0.192455935,-26.85001441,0.000123085,18,28,17-Jun-24,456,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
357,SPY240617P00459000,2024-06-14 15:28:47.574531+00:00,SPY,541.7350861,541.6500032,1,0.01,0,0.01,1,1,0.588497723,,0.588497723,-0.001180129,0.198500258,-26.71911884,0.000131574,240,1,17-Jun-24,459,P,2024-06-17 20:00:00+00:00,0.008735173,100,0.041920002
