,root,expiry,strike,optiontype,mid_price,bid_size,bid_price,ask_size,ask_price,open_interest,mark_price,exchange_time,ttm,mat_id
4900,SPXW,2024-06-26,4900,C,0.0,1,416.4,40,434.3,0,425.35,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
4900,SPXW,2024-06-26,4900,P,0.0,167,5.7,178,6.0,154,5.85,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
4950,SPXW,2024-06-26,4950,C,0.0,1,368.6,40,385.8,1,377.20000000000005,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
4950,SPXW,2024-06-26,4950,P,0.0,198,6.9,147,7.2,13,7.050000000000001,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5000,SPXW,2024-06-26,5000,C,0.0,1,320.4,40,337.7,0,329.04999999999995,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5000,SPXW,2024-06-26,5000,P,0.0,117,8.5,108,8.9,11,8.7,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5025,SPXW,2024-06-26,5025,C,0.0,1,297.2,40,314.0,0,305.6,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5025,SPXW,2024-06-26,5025,P,0.0,132,9.6,101,10.0,14,9.8,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5050,SPXW,2024-06-26,5050,C,0.0,1,273.1,1,291.4,0,282.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5050,SPXW,2024-06-26,5050,P,0.0,120,10.8,90,11.2,13,11.0,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5060,SPXW,2024-06-26,5060,C,0.0,1,263.5,40,282.3,0,272.9,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5060,SPXW,2024-06-26,5060,P,0.0,143,11.3,120,11.8,0,11.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5070,SPXW,2024-06-26,5070,C,0.0,1,253.9,40,273.2,0,263.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5070,SPXW,2024-06-26,5070,P,0.0,1,11.2,75,12.3,0,11.75,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5075,SPXW,2024-06-26,5075,C,0.0,1,249.6,41,268.8,10,259.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5075,SPXW,2024-06-26,5075,P,0.0,1,11.5,74,12.6,13,12.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5080,SPXW,2024-06-26,5080,C,0.0,1,244.6,40,264.0,0,254.3,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5080,SPXW,2024-06-26,5080,P,0.0,1,11.7,73,13.0,0,12.35,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5090,SPXW,2024-06-26,5090,C,0.0,1,237.8,1,254.8,0,246.3,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5090,SPXW,2024-06-26,5090,P,0.0,32,13.3,97,13.7,0,13.5,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5100,SPXW,2024-06-26,5100,C,0.0,1,226.4,1,246.0,0,236.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5100,SPXW,2024-06-26,5100,P,0.0,29,14.1,68,14.4,25,14.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5110,SPXW,2024-06-26,5110,C,0.0,1,217.0,40,233.1,0,225.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5110,SPXW,2024-06-26,5110,P,0.0,48,14.9,66,15.2,0,15.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5120,SPXW,2024-06-26,5120,C,0.0,1,209.6,1,226.2,0,217.89999999999998,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5120,SPXW,2024-06-26,5120,P,0.0,33,15.6,62,16.1,19,15.850000000000001,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5125,SPXW,2024-06-26,5125,C,0.0,1,204.7,40,219.4,9,212.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5125,SPXW,2024-06-26,5125,P,0.0,33,16.0,60,16.5,40,16.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5130,SPXW,2024-06-26,5130,C,0.0,1,201.3,40,215.0,1,208.15,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5130,SPXW,2024-06-26,5130,P,0.0,23,15.9,58,17.0,27,16.45,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5140,SPXW,2024-06-26,5140,C,0.0,2,193.4,1,208.8,1,201.10000000000002,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5140,SPXW,2024-06-26,5140,P,0.0,22,16.9,54,18.0,32,17.45,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5150,SPXW,2024-06-26,5150,C,0.0,1,184.6,40,199.2,0,191.89999999999998,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5150,SPXW,2024-06-26,5150,P,0.0,31,18.7,51,19.1,47,18.9,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5160,SPXW,2024-06-26,5160,C,0.0,1,175.8,1,189.4,4,182.60000000000002,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5160,SPXW,2024-06-26,5160,P,0.0,30,19.7,47,20.2,11,19.95,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5170,SPXW,2024-06-26,5170,C,0.0,1,167.1,1,181.4,10,174.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5170,SPXW,2024-06-26,5170,P,0.0,1,20.2,44,21.5,4,20.85,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5175,SPXW,2024-06-26,5175,C,0.0,1,162.8,40,176.8,0,169.8,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5175,SPXW,2024-06-26,5175,P,0.0,18,21.1,43,22.2,54,21.65,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5180,SPXW,2024-06-26,5180,C,0.0,1,158.5,40,173.0,10,165.75,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5180,SPXW,2024-06-26,5180,P,0.0,28,22.2,42,22.9,59,22.549999999999997,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5190,SPXW,2024-06-26,5190,C,0.0,2,150.0,41,164.0,20,157.0,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5190,SPXW,2024-06-26,5190,P,0.0,26,23.8,39,24.3,77,24.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5200,SPXW,2024-06-26,5200,C,0.0,2,141.6,1,155.5,5,148.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5200,SPXW,2024-06-26,5200,P,0.0,19,25.5,36,25.9,473,25.7,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5210,SPXW,2024-06-26,5210,C,0.0,2,133.4,1,146.5,16,139.95,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5210,SPXW,2024-06-26,5210,P,0.0,18,27.2,34,27.6,13,27.4,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5220,SPXW,2024-06-26,5220,C,0.0,2,125.3,1,138.9,38,132.1,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5220,SPXW,2024-06-26,5220,P,0.0,1,28.0,32,29.5,5,28.75,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5225,SPXW,2024-06-26,5225,C,0.0,2,121.3,1,134.0,41,127.65,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5225,SPXW,2024-06-26,5225,P,0.0,25,29.9,31,30.5,117,30.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5230,SPXW,2024-06-26,5230,C,0.0,2,117.3,40,129.7,62,123.5,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5230,SPXW,2024-06-26,5230,P,0.0,1,30.0,12,33.6,19,31.8,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5240,SPXW,2024-06-26,5240,C,0.0,1,111.7,1,120.6,49,116.15,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5240,SPXW,2024-06-26,5240,P,0.0,23,33.1,12,35.8,819,34.45,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5250,SPXW,2024-06-26,5250,C,0.0,1,104.3,1,112.9,0,108.6,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5250,SPXW,2024-06-26,5250,P,0.0,18,35.5,11,36.2,165,35.85,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5260,SPXW,2024-06-26,5260,C,0.0,40,97.4,1,105.3,58,101.35,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5260,SPXW,2024-06-26,5260,P,0.0,1,37.0,10,40.9,23,38.95,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5270,SPXW,2024-06-26,5270,C,0.0,41,90.1,1,98.0,12,94.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5270,SPXW,2024-06-26,5270,P,0.0,1,39.7,9,43.7,3,41.7,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5275,SPXW,2024-06-26,5275,C,0.0,41,86.6,1,94.4,7,90.5,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5275,SPXW,2024-06-26,5275,P,0.0,1,41.2,9,45.2,14,43.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5280,SPXW,2024-06-26,5280,C,0.0,1,83.3,1,91.4,21,87.35,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5280,SPXW,2024-06-26,5280,P,0.0,20,43.7,9,46.8,17,45.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5290,SPXW,2024-06-26,5290,C,0.0,1,77.3,15,82.1,2,79.69999999999999,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5290,SPXW,2024-06-26,5290,P,0.0,1,45.8,8,50.1,3,47.95,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5300,SPXW,2024-06-26,5300,C,0.0,40,69.9,1,76.6,304,73.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5300,SPXW,2024-06-26,5300,P,0.0,1,49.1,1,54.5,7,51.8,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5310,SPXW,2024-06-26,5310,C,0.0,1,64.3,18,69.1,6,66.69999999999999,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5310,SPXW,2024-06-26,5310,P,0.0,18,54.0,7,57.4,67,55.7,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5320,SPXW,2024-06-26,5320,C,0.0,1,58.6,1,64.8,25,61.7,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5320,SPXW,2024-06-26,5320,P,0.0,1,57.0,1,62.8,55,59.9,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5325,SPXW,2024-06-26,5325,C,0.0,1,55.3,1,61.3,27,58.3,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5325,SPXW,2024-06-26,5325,P,0.0,1,58.6,1,64.5,25,61.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5330,SPXW,2024-06-26,5330,C,0.0,1,52.9,1,58.7,1,55.8,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5330,SPXW,2024-06-26,5330,P,0.0,1,61.2,1,67.3,63,64.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5340,SPXW,2024-06-26,5340,C,0.0,6,48.2,7,52.9,3,50.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5340,SPXW,2024-06-26,5340,P,0.0,18,66.7,1,72.1,6,69.4,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5350,SPXW,2024-06-26,5350,C,0.0,1,42.6,1,47.9,809,45.25,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5350,SPXW,2024-06-26,5350,P,0.0,1,69.7,1,76.4,19,73.05000000000001,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5360,SPXW,2024-06-26,5360,C,0.0,7,39.0,20,42.2,3,40.6,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5360,SPXW,2024-06-26,5360,P,0.0,1,75.2,40,81.9,3,78.55000000000001,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5370,SPXW,2024-06-26,5370,C,0.0,8,34.6,1,38.5,13,36.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5370,SPXW,2024-06-26,5370,P,0.0,13,82.2,1,86.9,0,84.55000000000001,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5375,SPXW,2024-06-26,5375,C,0.0,9,32.5,1,36.4,25,34.45,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5375,SPXW,2024-06-26,5375,P,0.0,1,83.3,1,90.6,30,86.94999999999999,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5380,SPXW,2024-06-26,5380,C,0.0,9,30.5,21,33.4,22,31.95,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5380,SPXW,2024-06-26,5380,P,0.0,1,85.6,1,93.5,15,89.55,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5390,SPXW,2024-06-26,5390,C,0.0,32,28.6,1,30.4,36,29.5,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5390,SPXW,2024-06-26,5390,P,0.0,1,90.2,1,99.3,26,94.75,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5400,SPXW,2024-06-26,5400,C,0.0,17,25.2,1,26.9,1305,26.049999999999997,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5400,SPXW,2024-06-26,5400,P,0.0,1,96.1,40,105.6,7,100.85,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5410,SPXW,2024-06-26,5410,C,0.0,39,21.9,12,23.5,2,22.7,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5410,SPXW,2024-06-26,5410,P,0.0,1,102.8,1,115.9,6,109.35,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5425,SPXW,2024-06-26,5425,C,0.0,23,17.7,22,18.4,1,18.049999999999997,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5425,SPXW,2024-06-26,5425,P,0.0,1,112.6,1,126.1,2,119.35,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5450,SPXW,2024-06-26,5450,C,0.0,29,12.1,1,13.4,30,12.75,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5450,SPXW,2024-06-26,5450,P,0.0,40,131.5,2,145.3,0,138.4,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5500,SPXW,2024-06-26,5500,C,0.0,106,4.9,103,5.3,30,5.1,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5500,SPXW,2024-06-26,5500,P,0.0,40,174.9,2,187.9,5,181.4,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5550,SPXW,2024-06-26,5550,C,0.0,53,1.85,273,2.05,1,1.95,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5550,SPXW,2024-06-26,5550,P,0.0,40,221.9,2,238.5,0,230.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5600,SPXW,2024-06-26,5600,C,0.0,304,0.7,108,0.85,121,0.7749999999999999,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5600,SPXW,2024-06-26,5600,P,0.0,40,270.5,2,287.1,0,278.8,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5700,SPXW,2024-06-26,5700,C,0.0,352,0.2,350,0.35,9,0.275,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5700,SPXW,2024-06-26,5700,P,0.0,1,365.4,1,384.6,0,375.0,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5800,SPXW,2024-06-26,5800,C,0.0,548,0.05,407,0.25,3,0.15,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5800,SPXW,2024-06-26,5800,P,0.0,1,465.7,1,484.7,0,475.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5900,SPXW,2024-06-26,5900,C,0.0,296,0.05,63,0.15,0,0.1,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
5900,SPXW,2024-06-26,5900,P,0.0,40,568.3,1,584.9,0,576.5999999999999,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6000,SPXW,2024-06-26,6000,C,0.0,0,0.0,297,0.15,0,0.075,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6000,SPXW,2024-06-26,6000,P,0.0,40,667.9,1,684.1,0,676.0,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6200,SPXW,2024-06-26,6200,C,0.0,0,0.0,63,0.1,1,0.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6200,SPXW,2024-06-26,6200,P,0.0,40,866.9,2,883.5,0,875.2,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6400,SPXW,2024-06-26,6400,C,0.0,0,0.0,63,0.1,0,0.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6400,SPXW,2024-06-26,6400,P,0.0,40,1066.1,1,1082.5,0,1074.3,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6600,SPXW,2024-06-26,6600,C,0.0,0,0.0,63,0.1,0,0.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6600,SPXW,2024-06-26,6600,P,0.0,1,1258.1,1,1281.6,0,1269.85,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6800,SPXW,2024-06-26,6800,C,0.0,0,0.0,379,0.1,0,0.05,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
6800,SPXW,2024-06-26,6800,P,0.0,40,1464.1,2,1480.7,0,1472.4,2024-05-24 16:00:00,0.0908675799086758,26Jun2024
1400,SPXW,2024-06-27,1400,C,0.0,2,3894.3,40,3910.9,0,3902.6000000000004,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
1400,SPXW,2024-06-27,1400,P,0.0,0,0.0,677,0.1,0,0.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
1600,SPXW,2024-06-27,1600,C,0.0,2,3695.3,40,3712.0,0,3703.65,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
1600,SPXW,2024-06-27,1600,P,0.0,0,0.0,638,0.1,0,0.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
1800,SPXW,2024-06-27,1800,C,0.0,42,3496.3,1,3517.7,0,3507.0,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
1800,SPXW,2024-06-27,1800,P,0.0,0,0.0,575,0.1,0,0.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2000,SPXW,2024-06-27,2000,C,0.0,1,3297.3,40,3313.9,0,3305.6000000000004,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2000,SPXW,2024-06-27,2000,P,0.0,0,0.0,486,0.1,0,0.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2200,SPXW,2024-06-27,2200,C,0.0,2,3098.2,40,3114.8,0,3106.5,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2200,SPXW,2024-06-27,2200,P,0.0,0,0.0,35,0.1,0,0.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2400,SPXW,2024-06-27,2400,C,0.0,2,2899.2,40,2916.0,0,2907.6,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2400,SPXW,2024-06-27,2400,P,0.0,0,0.0,547,0.15,2,0.075,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2600,SPXW,2024-06-27,2600,C,0.0,2,2700.2,40,2717.0,0,2708.6,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2600,SPXW,2024-06-27,2600,P,0.0,269,0.05,35,0.15,25,0.1,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2800,SPXW,2024-06-27,2800,C,0.0,2,2501.2,40,2517.9,0,2509.55,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
2800,SPXW,2024-06-27,2800,P,0.0,528,0.05,395,0.2,15,0.125,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3000,SPXW,2024-06-27,3000,C,0.0,2,2302.2,40,2318.9,0,2310.55,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3000,SPXW,2024-06-27,3000,P,0.0,538,0.1,365,0.25,10,0.175,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3200,SPXW,2024-06-27,3200,C,0.0,1,2103.3,40,2120.0,0,2111.65,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3200,SPXW,2024-06-27,3200,P,0.0,390,0.2,519,0.35,6,0.275,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3400,SPXW,2024-06-27,3400,C,0.0,41,1904.5,1,1925.8,0,1915.15,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3400,SPXW,2024-06-27,3400,P,0.0,370,0.3,466,0.45,0,0.375,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3600,SPXW,2024-06-27,3600,C,0.0,1,1705.5,40,1722.2,0,1713.85,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3600,SPXW,2024-06-27,3600,P,0.0,317,0.45,35,0.55,2,0.5,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3800,SPXW,2024-06-27,3800,C,0.0,2,1506.6,40,1523.4,0,1515.0,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
3800,SPXW,2024-06-27,3800,P,0.0,534,0.6,326,0.75,1,0.675,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4000,SPXW,2024-06-27,4000,C,0.0,2,1307.8,40,1324.5,0,1316.15,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4000,SPXW,2024-06-27,4000,P,0.0,526,0.85,334,1.0,1,0.925,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4100,SPXW,2024-06-27,4100,C,0.0,1,1208.5,40,1225.2,0,1216.85,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4100,SPXW,2024-06-27,4100,P,0.0,559,1.0,34,1.15,3,1.075,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4200,SPXW,2024-06-27,4200,C,0.0,2,1109.1,40,1126.0,0,1117.55,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4200,SPXW,2024-06-27,4200,P,0.0,409,1.2,318,1.35,0,1.275,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4250,SPXW,2024-06-27,4250,C,0.0,1,1059.5,40,1076.3,0,1067.9,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4250,SPXW,2024-06-27,4250,P,0.0,439,1.3,34,1.45,1,1.375,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4300,SPXW,2024-06-27,4300,C,0.0,2,1009.8,40,1026.7,0,1018.25,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4300,SPXW,2024-06-27,4300,P,0.0,317,1.45,286,1.6,245,1.525,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4350,SPXW,2024-06-27,4350,C,0.0,2,960.2,40,977.0,0,968.6,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4350,SPXW,2024-06-27,4350,P,0.0,273,1.6,34,1.7,25,1.65,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4400,SPXW,2024-06-27,4400,C,0.0,2,910.6,40,927.5,0,919.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4400,SPXW,2024-06-27,4400,P,0.0,225,1.75,273,1.9,0,1.825,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4450,SPXW,2024-06-27,4450,C,0.0,2,861.0,40,878.1,0,869.55,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4450,SPXW,2024-06-27,4450,P,0.0,394,1.9,34,2.05,0,1.9749999999999999,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4500,SPXW,2024-06-27,4500,C,0.0,1,811.5,40,828.5,0,820.0,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4500,SPXW,2024-06-27,4500,P,0.0,385,2.1,33,2.25,0,2.175,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4550,SPXW,2024-06-27,4550,C,0.0,1,762.0,40,779.0,1,770.5,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4550,SPXW,2024-06-27,4550,P,0.0,235,2.35,33,2.5,1,2.425,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4600,SPXW,2024-06-27,4600,C,0.0,1,712.5,40,729.6,0,721.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4600,SPXW,2024-06-27,4600,P,0.0,381,2.6,240,2.8,3,2.7,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4650,SPXW,2024-06-27,4650,C,0.0,2,663.0,40,680.1,0,671.55,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4650,SPXW,2024-06-27,4650,P,0.0,32,2.95,32,3.1,2,3.0250000000000004,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4700,SPXW,2024-06-27,4700,C,0.0,1,613.7,40,630.8,0,622.25,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4700,SPXW,2024-06-27,4700,P,0.0,289,3.3,32,3.5,0,3.4,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4750,SPXW,2024-06-27,4750,C,0.0,2,564.4,40,581.8,0,573.0999999999999,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4750,SPXW,2024-06-27,4750,P,0.0,237,3.8,168,4.0,5,3.9,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4800,SPXW,2024-06-27,4800,C,0.0,1,515.3,40,532.7,1,524.0,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4800,SPXW,2024-06-27,4800,P,0.0,204,4.4,242,4.7,4,4.550000000000001,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4850,SPXW,2024-06-27,4850,C,0.0,2,466.3,40,484.2,80,475.25,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4850,SPXW,2024-06-27,4850,P,0.0,29,5.2,142,5.4,9,5.300000000000001,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4900,SPXW,2024-06-27,4900,C,0.0,2,417.5,40,435.5,58,426.5,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4900,SPXW,2024-06-27,4900,P,0.0,27,6.2,154,6.4,5,6.300000000000001,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4950,SPXW,2024-06-27,4950,C,0.0,1,369.1,40,387.1,67,378.1,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
4950,SPXW,2024-06-27,4950,P,0.0,170,7.4,144,7.7,4,7.550000000000001,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5000,SPXW,2024-06-27,5000,C,0.0,2,321.0,40,339.1,1,330.05,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5000,SPXW,2024-06-27,5000,P,9.45,127,9.1,105,9.5,5,9.3,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5025,SPXW,2024-06-27,5025,C,0.0,3,297.2,40,315.4,0,306.29999999999995,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5025,SPXW,2024-06-27,5025,P,0.0,119,10.2,92,10.6,0,10.399999999999999,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5050,SPXW,2024-06-27,5050,C,0.0,3,273.6,40,293.1,0,283.35,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5050,SPXW,2024-06-27,5050,P,11.89,116,11.4,86,11.9,12,11.65,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5060,SPXW,2024-06-27,5060,C,0.0,1,264.5,40,284.1,0,274.3,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5060,SPXW,2024-06-27,5060,P,0.0,1,11.3,73,12.4,0,11.850000000000001,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
5070,SPXW,2024-06-27,5070,C,0.0,2,254.9,40,274.9,0,264.9,2024-05-24 16:00:00,0.09360730593607305,27Jun2024
